linguagem1,tempo1,tamanhoArray,filePath,linguagem2,tempo2,tamanhoArray,filePath,porcentagem
C,0.0196642,100000,ascending.txt,Rust,0.0067331164,100000,ascending.txt,192.05198353618243
C,0.0196642,100000,ascending.txt,Python,0.1993031502,100000,ascending.txt,-90.13352273646099
C,0.0867035,500000,ascending.txt,Rust,0.031253959,500000,ascending.txt,177.4160547148603
C,0.0867035,500000,ascending.txt,Python,1.0675813675,500000,ascending.txt,-91.87851131169165
C,0.1720759,1000000,ascending.txt,Rust,0.0712550786,1000000,ascending.txt,141.49282181831742
C,0.1720759,1000000,ascending.txt,Python,2.2304884195,1000000,ascending.txt,-92.28528162282173
C++,2.49887e-05,100,ascending.txt,Rust,8.192e-06,100,ascending.txt,205.037841796875
C++,2.49887e-05,100,ascending.txt,Python,0.0001327753,100,ascending.txt,-81.17970737027143
C++,2.49887e-05,100,ascending.txt,C,1.34e-05,100,ascending.txt,86.48283582089552
C++,0.0002254768,1000,ascending.txt,Rust,5.75393e-05,1000,ascending.txt,291.8657335073593
C++,0.0002254768,1000,ascending.txt,Python,0.0015107632,1000,ascending.txt,-85.07530498492419
C++,0.0002254768,1000,ascending.txt,C,0.0001486,1000,ascending.txt,51.73405114401076
C++,0.0025594275,10000,ascending.txt,Rust,0.0006088424,10000,ascending.txt,320.3760283449379
C++,0.0025594275,10000,ascending.txt,Python,0.0180231333,10000,ascending.txt,-85.79920895330669
C++,0.0025594275,10000,ascending.txt,C,0.0016168,10000,ascending.txt,58.30204725383474
C++,0.0279658293,100000,ascending.txt,Rust,0.0067331164,100000,ascending.txt,315.34748010594325
C++,0.0279658293,100000,ascending.txt,Python,0.1993031502,100000,ascending.txt,-85.96819504762651
C++,0.0279658293,100000,ascending.txt,C,0.0196642,100000,ascending.txt,42.2169694165031
C++,0.1467171101,500000,ascending.txt,Rust,0.031253959,500000,ascending.txt,369.4352805031836
C++,0.1467171101,500000,ascending.txt,Python,1.0675813675,500000,ascending.txt,-86.25705594285768
C++,0.1467171101,500000,ascending.txt,C,0.0867035,500000,ascending.txt,69.21705594353168
C++,0.3005064129,1000000,ascending.txt,Rust,0.0712550786,1000000,ascending.txt,321.7333259667474
C++,0.3005064129,1000000,ascending.txt,Python,2.2304884195,1000000,ascending.txt,-86.52732691760116
C++,0.3005064129,1000000,ascending.txt,C,0.1720759,1000000,ascending.txt,74.6359675585018
C#,0.03712531,100,ascending.txt,Rust,8.192e-06,100,ascending.txt,453089.8193359375
C#,0.03712531,100,ascending.txt,Python,0.0001327753,100,ascending.txt,27861.00630162387
C#,0.03712531,100,ascending.txt,Java,0.0013459926,100,ascending.txt,2658.2105577697826
C#,0.03853584,1000,ascending.txt,Rust,5.75393e-05,1000,ascending.txt,66873.07753135683
C#,0.03853584,1000,ascending.txt,Python,0.0015107632,1000,ascending.txt,2450.753155755978
C#,0.03853584,1000,ascending.txt,Java,0.0041828147,1000,ascending.txt,821.289676064302
C#,0.04019572,10000,ascending.txt,Rust,0.0006088424,10000,ascending.txt,6501.990925730534
C#,0.04019572,10000,ascending.txt,Python,0.0180231333,10000,ascending.txt,123.02293020270784
C#,0.04019572,10000,ascending.txt,Java,0.0140389996,10000,ascending.txt,186.31470293652546
C#,0.09124037,100000,ascending.txt,Rust,0.0067331164,100000,ascending.txt,1255.0986583270712
C#,0.09124037,100000,ascending.txt,Python,0.1993031502,100000,ascending.txt,-54.220307150970456
C#,0.09124037,100000,ascending.txt,Java,0.1155388882,100000,ascending.txt,-21.030597211510983
C#,0.24098503,500000,ascending.txt,Rust,0.031253959,500000,ascending.txt,671.054412658569
C#,0.24098503,500000,ascending.txt,Python,1.0675813675,500000,ascending.txt,-77.42701049903815
C#,0.24098503,500000,ascending.txt,Java,0.2812132623,500000,ascending.txt,-14.305240076865323
C#,0.41823151,1000000,ascending.txt,Rust,0.0712550786,1000000,ascending.txt,486.94975602763566
C#,0.41823151,1000000,ascending.txt,Python,2.2304884195,1000000,ascending.txt,-81.24933057963362
C#,0.41823151,1000000,ascending.txt,Java,0.5454335629,1000000,ascending.txt,-23.321273488137233
Rust,8.192e-06,100,ascending.txt,Python,0.0001327753,100,ascending.txt,-93.83017775143419
Rust,5.75393e-05,1000,ascending.txt,Python,0.0015107632,1000,ascending.txt,-96.19137532606037
Rust,0.0006088424,10000,ascending.txt,Python,0.0180231333,10000,ascending.txt,-96.6218837209621
Rust,0.0067331164,100000,ascending.txt,Python,0.1993031502,100000,ascending.txt,-96.62167086007254
Rust,0.031253959,500000,ascending.txt,Python,1.0675813675,500000,ascending.txt,-97.07245181009586
Rust,0.0712550786,1000000,ascending.txt,Python,2.2304884195,1000000,ascending.txt,-96.80540468280158
Java,0.0013459926,100,ascending.txt,Rust,8.192e-06,100,ascending.txt,16330.573730468752
Java,0.0013459926,100,ascending.txt,Python,0.0001327753,100,ascending.txt,913.7371935894704
Java,0.0041828147,1000,ascending.txt,Rust,5.75393e-05,1000,ascending.txt,7169.491808207607
Java,0.0041828147,1000,ascending.txt,Python,0.0015107632,1000,ascending.txt,176.86765867741545
Java,0.0140389996,10000,ascending.txt,Rust,0.0006088424,10000,ascending.txt,2205.8511693666537
Java,0.0140389996,10000,ascending.txt,Python,0.0180231333,10000,ascending.txt,-22.105666277239383
Java,0.1155388882,100000,ascending.txt,Rust,0.0067331164,100000,ascending.txt,1615.979367295655
Java,0.1155388882,100000,ascending.txt,Python,0.1993031502,100000,ascending.txt,-42.02856899950797
Java,0.2812132623,500000,ascending.txt,Rust,0.031253959,500000,ascending.txt,799.7684494946704
Java,0.2812132623,500000,ascending.txt,Python,1.0675813675,500000,ascending.txt,-73.65884504349033
Java,0.5454335629,1000000,ascending.txt,Rust,0.0712550786,1000000,ascending.txt,665.4662286766462
Java,0.5454335629,1000000,ascending.txt,Python,2.2304884195,1000000,ascending.txt,-75.54645170396053
JavaScript,0.0004196918,100,ascending.txt,Rust,8.192e-06,100,ascending.txt,5023.190917968749
JavaScript,0.0004196918,100,ascending.txt,Python,0.0001327753,100,ascending.txt,216.09177309333884
JavaScript,0.0004196918,100,ascending.txt,Java,0.0013459926,100,ascending.txt,-68.81915992703081
JavaScript,0.0018351946,1000,ascending.txt,Rust,5.75393e-05,1000,ascending.txt,3089.4628540840786
JavaScript,0.0018351946,1000,ascending.txt,Python,0.0015107632,1000,ascending.txt,21.474669226785505
JavaScript,0.0018351946,1000,ascending.txt,Java,0.0041828147,1000,ascending.txt,-56.125366968802126
JavaScript,0.0446979972,10000,ascending.txt,Rust,0.0006088424,10000,ascending.txt,7241.472473007793
JavaScript,0.0446979972,10000,ascending.txt,Python,0.0180231333,10000,ascending.txt,148.00347673176225
JavaScript,0.0446979972,10000,ascending.txt,Java,0.0140389996,10000,ascending.txt,218.38448944752446
JavaScript,0.0396205781,100000,ascending.txt,Rust,0.0067331164,100000,ascending.txt,488.4433855918486
JavaScript,0.0396205781,100000,ascending.txt,Python,0.1993031502,100000,ascending.txt,-80.12044563257486
JavaScript,0.0396205781,100000,ascending.txt,Java,0.1155388882,100000,ascending.txt,-65.70801509582121
JavaScript,0.1465912842,500000,ascending.txt,Rust,0.031253959,500000,ascending.txt,369.0326886267433
JavaScript,0.1465912842,500000,ascending.txt,Python,1.0675813675,500000,ascending.txt,-86.26884201404911
JavaScript,0.1465912842,500000,ascending.txt,Java,0.2812132623,500000,ascending.txt,-47.87184537420019
JavaScript,0.3167796752,1000000,ascending.txt,Rust,0.0712550786,1000000,ascending.txt,344.57136448937973
JavaScript,0.3167796752,1000000,ascending.txt,Python,2.2304884195,1000000,ascending.txt,-85.79774400841717
JavaScript,0.3167796752,1000000,ascending.txt,Java,0.5454335629,1000000,ascending.txt,-41.921492048321475
PHP,7.75337e-05,100,ascending.txt,Rust,8.192e-06,100,ascending.txt,846.4562988281248
PHP,7.75337e-05,100,ascending.txt,Python,0.0001327753,100,ascending.txt,-41.60532870194984
PHP,0.0007508993,1000,ascending.txt,Rust,5.75393e-05,1000,ascending.txt,1205.019873373503
PHP,0.0007508993,1000,ascending.txt,Python,0.0015107632,1000,ascending.txt,-50.296691102880985
PHP,0.0091351032,10000,ascending.txt,Rust,0.0006088424,10000,ascending.txt,1400.405228019599
PHP,0.0091351032,10000,ascending.txt,Python,0.0180231333,10000,ascending.txt,-49.314566740734264
PHP,0.0977776766,100000,ascending.txt,Rust,0.0067331164,100000,ascending.txt,1352.190498295856
PHP,0.0977776766,100000,ascending.txt,Python,0.1993031502,100000,ascending.txt,-50.94022522881326
PHP,0.5459552288,500000,ascending.txt,Rust,0.031253959,500000,ascending.txt,1646.8354290731615
PHP,0.5459552288,500000,ascending.txt,Python,1.0675813675,500000,ascending.txt,-48.86055101556463
PHP,1.1184967279,1000000,ascending.txt,Rust,0.0712550786,1000000,ascending.txt,1469.7080823934425
PHP,1.1184967279,1000000,ascending.txt,Python,2.2304884195,1000000,ascending.txt,-49.854179106174016
C,1.34e-05,100,descending.txt,Rust,7.637e-06,100,descending.txt,75.46156867880059
C,1.34e-05,100,descending.txt,Python,0.0001450539,100,descending.txt,-90.76205465692408
C,0.0001409,1000,descending.txt,Rust,5.28898e-05,1000,descending.txt,166.4029737302845
C,0.0001409,1000,descending.txt,Python,0.0014257193,1000,descending.txt,-90.11726922683869
C,0.0016903,10000,descending.txt,Rust,0.0005947611,10000,descending.txt,184.19814275008906
C,0.0016903,10000,descending.txt,Python,0.0182408094,10000,descending.txt,-90.73341559064808
C,0.0211579,100000,descending.txt,Rust,0.0068002546,100000,descending.txt,211.1339390145775
C,0.0211579,100000,descending.txt,Python,0.1917636156,100000,descending.txt,-88.96667653360619
C,0.084473,500000,descending.txt,Rust,0.0310043455,500000,descending.txt,172.4553562983615
C,0.084473,500000,descending.txt,Python,1.039632678,500000,descending.txt,-91.87472635407099
C,0.1701672,1000000,descending.txt,Rust,0.0606660287,1000000,descending.txt,180.4983343173739
C,0.1701672,1000000,descending.txt,Python,2.1701918125,1000000,descending.txt,-92.15888664679957
C++,2.36894e-05,100,descending.txt,Rust,7.637e-06,100,descending.txt,210.19248395967006
C++,2.36894e-05,100,descending.txt,Python,0.0001450539,100,descending.txt,-83.66855355147294
C++,2.36894e-05,100,descending.txt,C,1.34e-05,100,descending.txt,76.7865671641791
C++,0.0002236351,1000,descending.txt,Rust,5.28898e-05,1000,descending.txt,322.8321907059584
C++,0.0002236351,1000,descending.txt,Python,0.0014257193,1000,descending.txt,-84.31422651008512
C++,0.0002236351,1000,descending.txt,C,0.0001409,1000,descending.txt,58.71902058197303
C++,0.0025728399,10000,descending.txt,Rust,0.0005947611,10000,descending.txt,332.5837550572826
C++,0.0025728399,10000,descending.txt,Python,0.0182408094,10000,descending.txt,-85.89514399509048
C++,0.0025728399,10000,descending.txt,C,0.0016903,10000,descending.txt,52.21202745074838
C++,0.0274389752,100000,descending.txt,Rust,0.0068002546,100000,descending.txt,303.49923369045626
C++,0.0274389752,100000,descending.txt,Python,0.1917636156,100000,descending.txt,-85.69125059821829
C++,0.0274389752,100000,descending.txt,C,0.0211579,100000,descending.txt,29.686666446102873
C++,0.1490367793,500000,descending.txt,Rust,0.0310043455,500000,descending.txt,380.69642140970205
C++,0.1490367793,500000,descending.txt,Python,1.039632678,500000,descending.txt,-85.66447722798493
C++,0.1490367793,500000,descending.txt,C,0.084473,500000,descending.txt,76.43126123139938
C++,0.2920748852,1000000,descending.txt,Rust,0.0606660287,1000000,descending.txt,381.4471813283536
C++,0.2920748852,1000000,descending.txt,Python,2.1701918125,1000000,descending.txt,-86.54151750468831
C++,0.2920748852,1000000,descending.txt,C,0.1701672,1000000,descending.txt,71.63994306775926
C#,0.03733743,100,descending.txt,Rust,7.637e-06,100,descending.txt,488801.79389812757
C#,0.03733743,100,descending.txt,Python,0.0001450539,100,descending.txt,25640.383402307692
C#,0.03733743,100,descending.txt,Java,0.0014199809,100,descending.txt,2529.4318465832885
C#,0.03753169,1000,descending.txt,Rust,5.28898e-05,1000,descending.txt,70862.05695616167
C#,0.03753169,1000,descending.txt,Python,0.0014257193,1000,descending.txt,2532.4740080322963
C#,0.03753169,1000,descending.txt,Java,0.0041117092,1000,descending.txt,812.8002048393888
C#,0.04131486,10000,descending.txt,Rust,0.0005947611,10000,descending.txt,6846.463042051674
C#,0.04131486,10000,descending.txt,Python,0.0182408094,10000,descending.txt,126.4968570967032
C#,0.04131486,10000,descending.txt,Java,0.0171367463,10000,descending.txt,141.0892900947014
C#,0.0888566,100000,descending.txt,Rust,0.0068002546,100000,descending.txt,1206.665782778192
C#,0.0888566,100000,descending.txt,Python,0.1917636156,100000,descending.txt,-53.66347274899837
C#,0.0888566,100000,descending.txt,Java,0.1230957484,100000,descending.txt,-27.815053602614924
C#,0.24124983,500000,descending.txt,Rust,0.0310043455,500000,descending.txt,678.1161837459205
C#,0.24124983,500000,descending.txt,Python,1.039632678,500000,descending.txt,-76.79470498521594
C#,0.24124983,500000,descending.txt,Java,0.2859248634,500000,descending.txt,-15.624745910082336
C#,0.42391082,1000000,descending.txt,Rust,0.0606660287,1000000,descending.txt,598.7614470304037
C#,0.42391082,1000000,descending.txt,Python,2.1701918125,1000000,descending.txt,-80.46666577772834
C#,0.42391082,1000000,descending.txt,Java,0.4983045416,1000000,descending.txt,-14.92936856668616
Rust,7.637e-06,100,descending.txt,Python,0.0001450539,100,descending.txt,-94.73506055335292
Rust,5.28898e-05,1000,descending.txt,Python,0.0014257193,1000,descending.txt,-96.29030763629278
Rust,0.0005947611,10000,descending.txt,Python,0.0182408094,10000,descending.txt,-96.7393930446968
Rust,0.0068002546,100000,descending.txt,Python,0.1917636156,100000,descending.txt,-96.4538348013918
Rust,0.0310043455,500000,descending.txt,Python,1.039632678,500000,descending.txt,-97.01775962259624
Rust,0.0606660287,1000000,descending.txt,Python,2.1701918125,1000000,descending.txt,-97.20457757002988
Java,0.0014199809,100,descending.txt,Rust,7.637e-06,100,descending.txt,18493.43852298023
Java,0.0014199809,100,descending.txt,Python,0.0001450539,100,descending.txt,878.933279284459
Java,0.0041117092,1000,descending.txt,Rust,5.28898e-05,1000,descending.txt,7674.106160356061
Java,0.0041117092,1000,descending.txt,Python,0.0014257193,1000,descending.txt,188.39542257722115
Java,0.0171367463,10000,descending.txt,Rust,0.0005947611,10000,descending.txt,2781.2822997334556
Java,0.0171367463,10000,descending.txt,Python,0.0182408094,10000,descending.txt,-6.052708932970926
Java,0.1230957484,100000,descending.txt,Rust,0.0068002546,100000,descending.txt,1710.1638194546422
Java,0.1230957484,100000,descending.txt,Python,0.1917636156,100000,descending.txt,-35.808600596702554
Java,0.2859248634,500000,descending.txt,Rust,0.0310043455,500000,descending.txt,822.2089961550713
Java,0.2859248634,500000,descending.txt,Python,1.039632678,500000,descending.txt,-72.4975109526136
Java,0.4983045416,1000000,descending.txt,Rust,0.0606660287,1000000,descending.txt,721.3897502079282
Java,0.4983045416,1000000,descending.txt,Python,2.1701918125,1000000,descending.txt,-77.03868668521207
JavaScript,0.0004095739,100,descending.txt,Rust,7.637e-06,100,descending.txt,5263.020819693597
JavaScript,0.0004095739,100,descending.txt,Python,0.0001450539,100,descending.txt,182.35979866794344
JavaScript,0.0004095739,100,descending.txt,Java,0.0014199809,100,descending.txt,-71.15637963862753
JavaScript,0.0018318722,1000,descending.txt,Rust,5.28898e-05,1000,descending.txt,3363.5642411202157
JavaScript,0.0018318722,1000,descending.txt,Python,0.0014257193,1000,descending.txt,28.4875781649305
JavaScript,0.0018318722,1000,descending.txt,Java,0.0041117092,1000,descending.txt,-55.44742804281976
JavaScript,0.0437552804,10000,descending.txt,Rust,0.0005947611,10000,descending.txt,7256.782479553554
JavaScript,0.0437552804,10000,descending.txt,Python,0.0182408094,10000,descending.txt,139.87576121485048
JavaScript,0.0437552804,10000,descending.txt,Java,0.0171367463,10000,descending.txt,155.33015214212514
JavaScript,0.0411099141,100000,descending.txt,Rust,0.0068002546,100000,descending.txt,504.53492579527835
JavaScript,0.0411099141,100000,descending.txt,Python,0.1917636156,100000,descending.txt,-78.56219284801594
JavaScript,0.0411099141,100000,descending.txt,Java,0.1230957484,100000,descending.txt,-66.60330301058555
JavaScript,0.1434513676,500000,descending.txt,Rust,0.0310043455,500000,descending.txt,362.68148959957887
JavaScript,0.1434513676,500000,descending.txt,Python,1.039632678,500000,descending.txt,-86.20172579838818
JavaScript,0.1434513676,500000,descending.txt,Java,0.2859248634,500000,descending.txt,-49.82899846687485
JavaScript,0.3170366441,1000000,descending.txt,Rust,0.0606660287,1000000,descending.txt,422.5933704475368
JavaScript,0.3170366441,1000000,descending.txt,Python,2.1701918125,1000000,descending.txt,-85.39130770497275
JavaScript,0.3170366441,1000000,descending.txt,Java,0.4983045416,1000000,descending.txt,-36.37693064525744
PHP,7.5388e-05,100,descending.txt,Rust,7.637e-06,100,descending.txt,887.1415477281656
PHP,7.5388e-05,100,descending.txt,Python,0.0001450539,100,descending.txt,-48.02759525941736
PHP,0.0007318258,1000,descending.txt,Rust,5.28898e-05,1000,descending.txt,1283.6804071862628
PHP,0.0007318258,1000,descending.txt,Python,0.0014257193,1000,descending.txt,-48.669713596498276
PHP,0.0089915991,10000,descending.txt,Rust,0.0005947611,10000,descending.txt,1411.8001328600676
PHP,0.0089915991,10000,descending.txt,Python,0.0182408094,10000,descending.txt,-50.706139717681594
PHP,0.0990457773,100000,descending.txt,Rust,0.0068002546,100000,descending.txt,1356.501015417864
PHP,0.0990457773,100000,descending.txt,Python,0.1917636156,100000,descending.txt,-48.3500678738767
PHP,0.5467173576,500000,descending.txt,Rust,0.0310043455,500000,descending.txt,1663.3571964936334
PHP,0.5467173576,500000,descending.txt,Python,1.039632678,500000,descending.txt,-47.41244968831194
PHP,1.1118406057,1000000,descending.txt,Rust,0.0606660287,1000000,descending.txt,1732.7235679100916
PHP,1.1118406057,1000000,descending.txt,Python,2.1701918125,1000000,descending.txt,-48.767634303292716
C,1.6e-05,100,nearly_sorted_ascending.txt,Rust,1.00039e-05,100,nearly_sorted_ascending.txt,59.93762432651266
C,1.6e-05,100,nearly_sorted_ascending.txt,Python,0.0001442432,100,nearly_sorted_ascending.txt,-88.90762268169313
C,0.0001652,1000,nearly_sorted_ascending.txt,Rust,6.72206e-05,1000,nearly_sorted_ascending.txt,145.757996804551
C,0.0001652,1000,nearly_sorted_ascending.txt,Python,0.001624012,1000,nearly_sorted_ascending.txt,-89.8276613719603
C,0.0019544,10000,nearly_sorted_ascending.txt,Rust,0.0007554019,10000,nearly_sorted_ascending.txt,158.72320416456455
C,0.0019544,10000,nearly_sorted_ascending.txt,Python,0.0198753119,10000,nearly_sorted_ascending.txt,-90.16669519535944
C,0.0221391,100000,nearly_sorted_ascending.txt,Rust,0.0077118697,100000,nearly_sorted_ascending.txt,187.07824251750515
C,0.0221391,100000,nearly_sorted_ascending.txt,Python,0.2192527771,100000,nearly_sorted_ascending.txt,-89.9024768156517
C,0.0969078,500000,nearly_sorted_ascending.txt,Rust,0.0408731221,500000,nearly_sorted_ascending.txt,137.0941954541809
C,0.0969078,500000,nearly_sorted_ascending.txt,Python,1.1980957985,500000,nearly_sorted_ascending.txt,-91.9115149121358
C,0.1961741,1000000,nearly_sorted_ascending.txt,Rust,0.0833617675,1000000,nearly_sorted_ascending.txt,135.32862352036858
C,0.1961741,1000000,nearly_sorted_ascending.txt,Python,2.4829577208,1000000,nearly_sorted_ascending.txt,-92.09917678595053
C++,2.55475e-05,100,nearly_sorted_ascending.txt,Rust,1.00039e-05,100,nearly_sorted_ascending.txt,155.37540359259887
C++,2.55475e-05,100,nearly_sorted_ascending.txt,Python,0.0001442432,100,nearly_sorted_ascending.txt,-82.28859315378472
C++,2.55475e-05,100,nearly_sorted_ascending.txt,C,1.6e-05,100,nearly_sorted_ascending.txt,59.671875
C++,0.0002518192,1000,nearly_sorted_ascending.txt,Rust,6.72206e-05,1000,nearly_sorted_ascending.txt,274.6161147029334
C++,0.0002518192,1000,nearly_sorted_ascending.txt,Python,0.001624012,1000,nearly_sorted_ascending.txt,-84.49400620192462
C++,0.0002518192,1000,nearly_sorted_ascending.txt,C,0.0001652,1000,nearly_sorted_ascending.txt,52.432929782082304
C++,0.0028727886,10000,nearly_sorted_ascending.txt,Rust,0.0007554019,10000,nearly_sorted_ascending.txt,280.29936117449535
C++,0.0028727886,10000,nearly_sorted_ascending.txt,Python,0.0198753119,10000,nearly_sorted_ascending.txt,-85.54594456452278
C++,0.0028727886,10000,nearly_sorted_ascending.txt,C,0.0019544,10000,nearly_sorted_ascending.txt,46.99082071223907
C++,0.0324416091,100000,nearly_sorted_ascending.txt,Rust,0.0077118697,100000,nearly_sorted_ascending.txt,320.6711259657304
C++,0.0324416091,100000,nearly_sorted_ascending.txt,Python,0.2192527771,100000,nearly_sorted_ascending.txt,-85.20355840911262
C++,0.0324416091,100000,nearly_sorted_ascending.txt,C,0.0221391,100000,nearly_sorted_ascending.txt,46.53535645080423
C++,0.1707878434,500000,nearly_sorted_ascending.txt,Rust,0.0408731221,500000,nearly_sorted_ascending.txt,317.8487833206165
C++,0.1707878434,500000,nearly_sorted_ascending.txt,Python,1.1980957985,500000,nearly_sorted_ascending.txt,-85.74505948407263
C++,0.1707878434,500000,nearly_sorted_ascending.txt,C,0.0969078,500000,nearly_sorted_ascending.txt,76.23745807870986
C++,0.3396138143,1000000,nearly_sorted_ascending.txt,Rust,0.0833617675,1000000,nearly_sorted_ascending.txt,307.39756903546936
C++,0.3396138143,1000000,nearly_sorted_ascending.txt,Python,2.4829577208,1000000,nearly_sorted_ascending.txt,-86.32220712197316
C++,0.3396138143,1000000,nearly_sorted_ascending.txt,C,0.1961741,1000000,nearly_sorted_ascending.txt,73.11857900711664
C#,0.03715584,100,nearly_sorted_ascending.txt,Rust,1.00039e-05,100,nearly_sorted_ascending.txt,371313.5487160008
C#,0.03715584,100,nearly_sorted_ascending.txt,Python,0.0001442432,100,nearly_sorted_ascending.txt,25659.162303664925
C#,0.03715584,100,nearly_sorted_ascending.txt,Java,0.0013014376,100,nearly_sorted_ascending.txt,2754.9843649822324
C#,0.03683196,1000,nearly_sorted_ascending.txt,Rust,6.72206e-05,1000,nearly_sorted_ascending.txt,54692.66772388225
C#,0.03683196,1000,nearly_sorted_ascending.txt,Python,0.001624012,1000,nearly_sorted_ascending.txt,2167.961074179255
C#,0.03683196,1000,nearly_sorted_ascending.txt,Java,0.0041382405,1000,nearly_sorted_ascending.txt,790.0391361981013
C#,0.04107659,10000,nearly_sorted_ascending.txt,Rust,0.0007554019,10000,nearly_sorted_ascending.txt,5337.71335497038
C#,0.04107659,10000,nearly_sorted_ascending.txt,Python,0.0198753119,10000,nearly_sorted_ascending.txt,106.6714233551223
C#,0.04107659,10000,nearly_sorted_ascending.txt,Java,0.0139047823,10000,nearly_sorted_ascending.txt,195.4133988850728
C#,0.09302042,100000,nearly_sorted_ascending.txt,Rust,0.0077118697,100000,nearly_sorted_ascending.txt,1106.1980248447403
C#,0.09302042,100000,nearly_sorted_ascending.txt,Python,0.2192527771,100000,nearly_sorted_ascending.txt,-57.573892002483554
C#,0.09302042,100000,nearly_sorted_ascending.txt,Java,0.162368241,100000,nearly_sorted_ascending.txt,-42.710212645587504
C#,0.26923389,500000,nearly_sorted_ascending.txt,Rust,0.0408731221,500000,nearly_sorted_ascending.txt,558.7064461121751
C#,0.26923389,500000,nearly_sorted_ascending.txt,Python,1.1980957985,500000,nearly_sorted_ascending.txt,-77.52818344433916
C#,0.26923389,500000,nearly_sorted_ascending.txt,Java,0.3719482306,500000,nearly_sorted_ascending.txt,-27.615224955986122
C#,0.47301674,1000000,nearly_sorted_ascending.txt,Rust,0.0833617675,1000000,nearly_sorted_ascending.txt,467.4264764119834
C#,0.47301674,1000000,nearly_sorted_ascending.txt,Python,2.4829577208,1000000,nearly_sorted_ascending.txt,-80.9494645826029
C#,0.47301674,1000000,nearly_sorted_ascending.txt,Java,0.7020397993,1000000,nearly_sorted_ascending.txt,-32.622517915417
Rust,1.00039e-05,100,nearly_sorted_ascending.txt,Python,0.0001442432,100,nearly_sorted_ascending.txt,-93.06456040908687
Rust,6.72206e-05,1000,nearly_sorted_ascending.txt,Python,0.001624012,1000,nearly_sorted_ascending.txt,-95.86083107760287
Rust,0.0007554019,10000,nearly_sorted_ascending.txt,Python,0.0198753119,10000,nearly_sorted_ascending.txt,-96.19929536803897
Rust,0.0077118697,100000,nearly_sorted_ascending.txt,Python,0.2192527771,100000,nearly_sorted_ascending.txt,-96.48265814371753
Rust,0.0408731221,500000,nearly_sorted_ascending.txt,Python,1.1980957985,500000,nearly_sorted_ascending.txt,-96.58849299436885
Rust,0.0833617675,1000000,nearly_sorted_ascending.txt,Python,2.4829577208,1000000,nearly_sorted_ascending.txt,-96.64264249037873
Java,0.0013014376,100,nearly_sorted_ascending.txt,Rust,1.00039e-05,100,nearly_sorted_ascending.txt,12909.30237207489
Java,0.0013014376,100,nearly_sorted_ascending.txt,Python,0.0001442432,100,nearly_sorted_ascending.txt,802.2523072144824
Java,0.0041382405,1000,nearly_sorted_ascending.txt,Rust,6.72206e-05,1000,nearly_sorted_ascending.txt,6056.2088109894885
Java,0.0041382405,1000,nearly_sorted_ascending.txt,Python,0.001624012,1000,nearly_sorted_ascending.txt,154.81588190235047
Java,0.0139047823,10000,nearly_sorted_ascending.txt,Rust,0.0007554019,10000,nearly_sorted_ascending.txt,1740.7131753309066
Java,0.0139047823,10000,nearly_sorted_ascending.txt,Python,0.0198753119,10000,nearly_sorted_ascending.txt,-30.039929084081447
Java,0.162368241,100000,nearly_sorted_ascending.txt,Rust,0.0077118697,100000,nearly_sorted_ascending.txt,2005.4328887325464
Java,0.162368241,100000,nearly_sorted_ascending.txt,Python,0.2192527771,100000,nearly_sorted_ascending.txt,-25.944727748673063
Java,0.3719482306,500000,nearly_sorted_ascending.txt,Rust,0.0408731221,500000,nearly_sorted_ascending.txt,810.0068981517808
Java,0.3719482306,500000,nearly_sorted_ascending.txt,Python,1.1980957985,500000,nearly_sorted_ascending.txt,-68.95505091782526
Java,0.7020397993,1000000,nearly_sorted_ascending.txt,Rust,0.0833617675,1000000,nearly_sorted_ascending.txt,742.1604056080025
Java,0.7020397993,1000000,nearly_sorted_ascending.txt,Python,2.4829577208,1000000,nearly_sorted_ascending.txt,-71.72566437926275
JavaScript,0.0005289664,100,nearly_sorted_ascending.txt,Rust,1.00039e-05,100,nearly_sorted_ascending.txt,5187.60183528424
JavaScript,0.0005289664,100,nearly_sorted_ascending.txt,Python,0.0001442432,100,nearly_sorted_ascending.txt,266.7184310941521
JavaScript,0.0005289664,100,nearly_sorted_ascending.txt,Java,0.0013014376,100,nearly_sorted_ascending.txt,-59.355223792519894
JavaScript,0.0019543203,1000,nearly_sorted_ascending.txt,Rust,6.72206e-05,1000,nearly_sorted_ascending.txt,2807.3234990464234
JavaScript,0.0019543203,1000,nearly_sorted_ascending.txt,Python,0.001624012,1000,nearly_sorted_ascending.txt,20.33903074607823
JavaScript,0.0019543203,1000,nearly_sorted_ascending.txt,Java,0.0041382405,1000,nearly_sorted_ascending.txt,-52.774124655152356
JavaScript,0.0440490272,10000,nearly_sorted_ascending.txt,Rust,0.0007554019,10000,nearly_sorted_ascending.txt,5731.204184156804
JavaScript,0.0440490272,10000,nearly_sorted_ascending.txt,Python,0.0198753119,10000,nearly_sorted_ascending.txt,121.6268475263525
JavaScript,0.0440490272,10000,nearly_sorted_ascending.txt,Java,0.0139047823,10000,nearly_sorted_ascending.txt,216.7904843788888
JavaScript,0.0429823284,100000,nearly_sorted_ascending.txt,Rust,0.0077118697,100000,nearly_sorted_ascending.txt,457.3528868103152
JavaScript,0.0429823284,100000,nearly_sorted_ascending.txt,Python,0.2192527771,100000,nearly_sorted_ascending.txt,-80.39599362502214
